ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
1350687,Male,Yes,43,Yes,Doctor,13,High,2,Cat_6,B
1356626,Male,Yes,43,Yes,Doctor,3,Average,2,Cat_6,B
1350959,Male,Yes,43,No,Doctor,0,Low,2,Cat_6,A
1354504,Male,Yes,42,Yes,Doctor,9,Low,2,Cat_6,C
1350555,Male,Yes,42,Yes,Doctor,0,Average,2,Cat_6,C
1351403,Male,Yes,42,No,Doctor,5,Average,5,Cat_6,B
1355324,Male,Yes,42,No,Doctor,0,Average,3,Cat_6,B
1354382,Male,Yes,41,Yes,Doctor,9,Average,2,Cat_6,B
1353915,Male,Yes,41,Yes,Doctor,0,Low,2,Cat_6,B
1351870,Male,Yes,41,No,Doctor,2,Average,4,Cat_6,A
1353303,Male,Yes,41,No,Doctor,1,Low,3,Cat_6,A
1349837,Male,Yes,40,Yes,Doctor,1,Low,5,Cat_6,A
1352455,Male,Yes,40,Yes,Doctor,1,Average,2,Cat_6,B
1349755,Male,Yes,40,Yes,Doctor,0,Average,5,Cat_6,B
1352055,Male,Yes,39,Yes,Doctor,1,Average,3,Cat_6,A
1355022,Male,Yes,39,Yes,Doctor,0,High,3,Cat_6,C
1353274,Male,Yes,39,Yes,Doctor,0,Average,3,Cat_6,B
1354368,Male,Yes,39,No,Doctor,1,High,2,Cat_6,A
1351806,Male,Yes,38,Yes,Doctor,11,Average,3,Cat_6,A
1356191,Male,Yes,38,Yes,Doctor,3,Average,2,Cat_6,C
1356537,Male,Yes,38,Yes,Doctor,0,Average,5,Cat_6,B
1349871,Male,Yes,38,No,Doctor,0,High,4,Cat_6,D
1349840,Male,Yes,38,No,Doctor,0,Average,5,Cat_6,A
1354776,Male,Yes,37,Yes,Doctor,8,Average,2,Cat_6,A
1350259,Male,Yes,37,Yes,Doctor,0,Average,2,Cat_6,A
1347886,Male,Yes,37,No,Doctor,9,Low,2,Cat_6,D
1351246,Male,Yes,37,No,Doctor,4,Average,2,Cat_6,A
1351295,Male,Yes,37,No,Doctor,2,Average,4,Cat_6,A
1356270,Male,Yes,36,Yes,Doctor,9,Average,2,Cat_6,C
1355609,Male,Yes,36,Yes,Doctor,7,Average,2,Cat_6,A
1354855,Male,Yes,36,No,Doctor,6,Low,3,Cat_6,A
1354965,Male,Yes,35,Yes,Doctor,9,High,3,Cat_6,A
1352985,Male,Yes,35,Yes,Doctor,5,High,2,Cat_6,D
1350399,Male,Yes,35,No,Doctor,9,Low,2,Cat_6,B
1352521,Male,Yes,33,Yes,Doctor,0,Average,2,Cat_6,B
1351721,Male,Yes,33,No,Doctor,0,Average,5,Cat_6,D
1351799,Male,Yes,32,Yes,Doctor,11,Average,2,Cat_6,A
1351873,Male,Yes,32,Yes,Doctor,9,Average,3,Cat_6,A
1350022,Male,Yes,32,Yes,Doctor,0,Low,3,Cat_6,D
1352351,Male,Yes,32,No,Doctor,0,Low,2,Cat_6,A
1353458,Male,Yes,31,Yes,Doctor,0,Average,2,Cat_6,A
1347987,Male,Yes,30,Yes,Doctor,8,Average,2,Cat_6,A
1353359,Male,Yes,30,Yes,Doctor,0,Low,3,Cat_6,D
1356287,Male,Yes,29,Yes,Doctor,1,Low,3,Cat_6,D
1356555,Male,Yes,28,No,Doctor,8,Low,2,Cat_6,A
1355616,Male,Yes,28,No,Doctor,0,Average,2,Cat_6,A
1351858,Male,Yes,28,No,Doctor,0,Average,2,Cat_6,D
1352379,Male,Yes,27,Yes,Doctor,9,Average,3,Cat_6,D
1350659,Male,Yes,27,Yes,Doctor,9,Average,2,Cat_6,A
1350116,Male,Yes,26,No,Doctor,9,Low,6,Cat_6,D
1355911,Male,Yes,26,No,Doctor,9,Average,2,Cat_6,A
1355063,Male,Yes,25,Yes,Doctor,1,Low,2,Cat_6,C
1347957,Male,Yes,25,Yes,Doctor,0,Average,2,Cat_6,A
1352213,Male,Yes,22,No,Doctor,1,Low,4,Cat_6,A
1356090,Male,Yes,22,No,Doctor,1,Low,4,Cat_6,A
1350882,Male,Yes,18,No,Doctor,10,Low,2,Cat_6,D
1351567,Male,No,63,Yes,Doctor,1,Low,1,Cat_6,D
1354499,Male,No,53,Yes,Doctor,0,Low,1,Cat_6,C
1348215,Male,No,50,No,Doctor,9,Low,3,Cat_6,D
1348891,Male,No,49,Yes,Doctor,5,Low,1,Cat_6,D
1348936,Male,No,47,Yes,Doctor,1,Low,1,Cat_6,B
1353184,Male,No,43,Yes,Doctor,1,Low,4,Cat_6,A
1349158,Male,No,42,Yes,Doctor,9,Low,1,Cat_6,B
1354509,Male,No,42,Yes,Doctor,8,Low,1,Cat_6,C
1354757,Male,No,42,Yes,Doctor,1,Low,1,Cat_6,A
1350974,Male,No,41,Yes,Doctor,4,Low,2,Cat_6,B
1348980,Male,No,41,Yes,Doctor,2,Low,2,Cat_6,C
1352414,Male,No,41,Yes,Doctor,0,Low,1,Cat_6,A
1350949,Male,No,41,No,Doctor,1,Low,3,Cat_6,B
1349263,Male,No,40,Yes,Doctor,4,Low,2,Cat_6,C
1348691,Male,No,39,Yes,Doctor,4,Low,3,Cat_6,C
1348177,Male,No,39,Yes,Doctor,1,Low,1,Cat_6,A
1356467,Male,No,38,Yes,Doctor,7,Low,1,Cat_6,C
1350807,Male,No,38,Yes,Doctor,0,Low,3,Cat_6,A
1354854,Male,No,36,Yes,Doctor,9,Low,1,Cat_6,B
1352801,Male,No,36,Yes,Doctor,1,Low,1,Cat_6,A
1350498,Male,No,36,Yes,Doctor,0,Low,1,Cat_6,B
1351313,Male,No,35,Yes,Doctor,3,Low,1,Cat_6,A
1348275,Male,No,35,Yes,Doctor,0,Low,1,Cat_6,D
1352511,Male,No,33,Yes,Doctor,0,Low,3,Cat_6,C
1350401,Male,No,33,Yes,Doctor,0,Low,2,Cat_6,B
1350751,Male,No,33,No,Doctor,2,Low,4,Cat_6,A
1351916,Male,No,33,No,Doctor,1,Low,4,Cat_6,D
1350763,Male,No,33,No,Doctor,0,Low,3,Cat_6,B
1354032,Male,No,32,Yes,Doctor,9,Low,1,Cat_6,A
1354300,Male,No,32,Yes,Doctor,7,Low,4,Cat_6,D
1356610,Male,No,32,Yes,Doctor,6,Low,5,Cat_6,D
1350256,Male,No,32,Yes,Doctor,4,Low,5,Cat_6,D
1353500,Male,No,32,Yes,Doctor,1,Low,2,Cat_6,A
1352419,Male,No,32,Yes,Doctor,0,Low,4,Cat_6,A
1356540,Male,No,32,Yes,Doctor,0,Low,3,Cat_6,D
1349318,Male,No,32,No,Doctor,12,Low,4,Cat_6,D
1349205,Male,No,32,No,Doctor,10,Low,2,Cat_6,D
1354784,Male,No,32,No,Doctor,2,Low,2,Cat_6,D
1351303,Male,No,32,No,Doctor,0,Low,1,Cat_6,A
1351757,Male,No,31,Yes,Doctor,8,Low,1,Cat_6,D
1351153,Male,No,31,Yes,Doctor,3,Low,4,Cat_6,C
1353429,Male,No,31,Yes,Doctor,1,Low,2,Cat_6,A
1350463,Male,No,31,No,Doctor,1,Low,4,Cat_6,C
1356274,Male,No,31,No,Doctor,0,Low,1,Cat_6,D
1350695,Male,No,30,Yes,Doctor,10,Low,4,Cat_6,D
1350697,Male,No,30,Yes,Doctor,3,Low,2,Cat_6,D
1350719,Male,No,30,Yes,Doctor,0,Low,3,Cat_6,C
1349791,Male,No,30,No,Doctor,7,Low,3,Cat_6,D
1353163,Male,No,30,No,Doctor,0,Low,5,Cat_6,D
1350761,Male,No,29,Yes,Doctor,1,Low,4,Cat_6,C
1353975,Male,No,29,Yes,Doctor,1,Low,4,Cat_6,B
1356285,Male,No,29,No,Doctor,8,Low,4,Cat_6,B
1352604,Male,No,29,No,Doctor,1,Low,4,Cat_6,D
1352538,Male,No,29,No,Doctor,1,Low,3,Cat_6,D
1352461,Male,No,29,No,Doctor,1,Low,2,Cat_6,D
1352445,Male,No,28,Yes,Doctor,1,Low,3,Cat_6,A
1351349,Male,No,28,Yes,Doctor,1,Low,3,Cat_6,D
1353000,Male,No,28,Yes,Doctor,1,Low,2,Cat_6,D
1351025,Male,No,28,Yes,Doctor,1,Low,1,Cat_6,A
1356825,Male,No,28,Yes,Doctor,0,Low,3,Cat_6,C
1350587,Male,No,28,Yes,Doctor,0,Low,1,Cat_6,D
1348678,Male,No,28,No,Doctor,10,Low,3,Cat_6,C
1353154,Male,No,28,No,Doctor,8,Low,3,Cat_6,A
1351965,Male,No,28,No,Doctor,4,Low,3,Cat_6,C
1350887,Male,No,27,Yes,Doctor,0,Low,5,Cat_6,B
1355105,Male,No,27,Yes,Doctor,0,Low,2,Cat_6,C
1356148,Male,No,27,No,Doctor,9,Low,4,Cat_6,D
1349072,Male,No,27,No,Doctor,9,Low,4,Cat_6,D
1348053,Male,No,27,No,Doctor,7,Low,3,Cat_6,C
1352976,Male,No,27,No,Doctor,1,Low,3,Cat_6,D
1350610,Male,No,27,No,Doctor,1,Low,3,Cat_6,B
1350394,Male,No,27,No,Doctor,1,Low,3,Cat_6,D
1356776,Male,No,27,No,Doctor,0,Low,4,Cat_6,B
1350233,Male,No,27,No,Doctor,0,Low,3,Cat_6,D
1352653,Male,No,26,Yes,Doctor,13,Low,3,Cat_6,D
1350176,Male,No,26,Yes,Doctor,1,Low,4,Cat_6,C
1350258,Male,No,26,Yes,Doctor,1,Low,3,Cat_6,D
1356623,Male,No,26,Yes,Doctor,1,Low,2,Cat_6,A
1350237,Male,No,26,Yes,Doctor,0,Low,5,Cat_6,D
1356506,Male,No,26,No,Doctor,6,Low,2,Cat_6,D
1353409,Male,No,26,No,Doctor,2,Low,4,Cat_6,B
1348321,Male,No,26,No,Doctor,1,Low,4,Cat_6,D
1351423,Male,No,26,No,Doctor,1,Low,3,Cat_6,D
1353186,Male,No,26,No,Doctor,1,Low,1,Cat_6,A
1348303,Male,No,26,No,Doctor,0,Low,4,Cat_6,A
1354343,Male,No,26,No,Doctor,0,Low,2,Cat_6,D
1351154,Male,No,25,Yes,Doctor,8,Low,5,Cat_6,D
1349875,Male,No,25,Yes,Doctor,8,Low,2,Cat_6,D
1352853,Male,No,25,Yes,Doctor,7,Low,1,Cat_6,A
1350503,Male,No,25,Yes,Doctor,1,Low,2,Cat_6,D
1356819,Male,No,25,Yes,Doctor,0,Low,2,Cat_6,D
1348896,Male,No,25,No,Doctor,9,Low,4,Cat_6,A
1351635,Male,No,25,No,Doctor,7,Low,4,Cat_6,C
1348608,Male,No,25,No,Doctor,6,Low,1,Cat_6,D
1351146,Male,No,25,No,Doctor,1,Low,4,Cat_6,D
1351273,Male,No,23,No,Doctor,4,Low,3,Cat_6,C
1356780,Male,No,23,No,Doctor,1,Low,5,Cat_6,D
1350284,Male,No,23,No,Doctor,0,Low,5,Cat_6,B
1350879,Male,No,23,No,Doctor,0,Low,4,Cat_6,B
1349789,Male,No,22,No,Doctor,8,Low,3,Cat_6,D
1348602,Male,No,22,No,Doctor,2,Low,4,Cat_6,C
1352537,Male,No,22,No,Doctor,0,Low,4,Cat_6,B
1347920,Male,No,21,No,Doctor,0,Low,3,Cat_6,A
1350286,Male,No,20,No,Doctor,0,Low,4,Cat_6,D
1351072,Male,No,19,No,Doctor,0,Low,4,Cat_6,D
1350167,Male,No,18,No,Doctor,4,Low,2,Cat_6,A
1352683,Male,No,18,No,Doctor,1,Low,6,Cat_6,B
1351867,Male,No,18,No,Doctor,1,Low,2,Cat_6,D
1351073,Male,No,18,No,Doctor,0,Low,3,Cat_6,D
1348293,Female,Yes,81,No,Doctor,0,High,2,Cat_6,A
1353012,Female,Yes,74,Yes,Doctor,1,Low,2,Cat_6,B
1352053,Female,Yes,72,Yes,Doctor,1,Average,2,Cat_6,A
1351211,Female,Yes,70,Yes,Doctor,0,Average,2,Cat_6,C
1352783,Female,Yes,70,No,Doctor,0,Average,2,Cat_6,B
1355842,Female,Yes,68,No,Doctor,8,Average,2,Cat_6,C
1355240,Female,Yes,65,Yes,Doctor,1,Low,2,Cat_6,B
1352246,Female,Yes,62,Yes,Doctor,4,Average,3,Cat_6,B
1355540,Female,Yes,61,Yes,Doctor,1,Average,2,Cat_6,B
1348484,Female,Yes,61,Yes,Doctor,1,Average,2,Cat_6,B
1350471,Female,Yes,60,Yes,Doctor,6,Average,2,Cat_6,C
1350308,Female,Yes,59,Yes,Doctor,5,Low,2,Cat_6,A
1351241,Female,Yes,58,Yes,Doctor,1,Average,2,Cat_6,C
1352040,Female,Yes,57,Yes,Doctor,1,Average,4,Cat_6,C
1348507,Female,Yes,56,Yes,Doctor,0,Low,2,Cat_6,D
1351386,Female,Yes,55,Yes,Doctor,0,Average,3,Cat_6,B
1356033,Female,Yes,52,Yes,Doctor,1,Average,3,Cat_6,B
1352757,Female,Yes,52,Yes,Doctor,0,Average,4,Cat_6,C
1348416,Female,Yes,52,Yes,Doctor,0,Average,2,Cat_6,C
1354726,Female,Yes,52,No,Doctor,3,Average,2,Cat_6,A
1352549,Female,Yes,51,Yes,Doctor,1,Average,4,Cat_6,B
1353189,Female,Yes,51,Yes,Doctor,0,Average,3,Cat_6,B
1355027,Female,Yes,51,No,Doctor,0,Average,3,Cat_6,C
1353190,Female,Yes,50,Yes,Doctor,1,Low,3,Cat_6,B
1349182,Female,Yes,50,Yes,Doctor,1,Low,2,Cat_6,D
1356216,Female,Yes,50,Yes,Doctor,1,Average,3,Cat_6,B
1352321,Female,Yes,50,Yes,Doctor,0,Low,3,Cat_6,C
1350598,Female,Yes,49,Yes,Doctor,1,Average,4,Cat_6,C
1350733,Female,Yes,48,Yes,Doctor,1,Average,4,Cat_6,C
1356647,Female,Yes,48,Yes,Doctor,0,Low,2,Cat_6,C
1355964,Female,Yes,48,Yes,Doctor,0,Average,2,Cat_6,B
1356264,Female,Yes,47,Yes,Doctor,8,Average,2,Cat_6,C
1348111,Female,Yes,47,Yes,Doctor,1,Average,4,Cat_6,C
1351355,Female,Yes,45,No,Doctor,1,Low,1,Cat_6,A
1352132,Female,Yes,45,No,Doctor,1,Low,1,Cat_6,B
1348408,Female,Yes,43,Yes,Doctor,0,Low,1,Cat_6,B
1349999,Female,Yes,42,Yes,Doctor,8,Low,1,Cat_6,A
1356766,Female,Yes,42,Yes,Doctor,0,Average,4,Cat_6,A
1355772,Female,Yes,42,No,Doctor,1,Low,1,Cat_6,A
1352452,Female,Yes,41,Yes,Doctor,0,Low,1,Cat_6,B
1352236,Female,Yes,40,Yes,Doctor,1,Low,2,Cat_6,A
1352962,Female,Yes,39,Yes,Doctor,0,Average,3,Cat_6,C
1352952,Female,Yes,39,No,Doctor,0,Low,2,Cat_6,B
1350485,Female,Yes,38,Yes,Doctor,1,Average,4,Cat_6,B
1350708,Female,Yes,38,Yes,Doctor,0,Average,2,Cat_6,C
1355471,Female,Yes,38,Yes,Doctor,0,Average,2,Cat_6,A
1350481,Female,Yes,37,Yes,Doctor,9,Average,2,Cat_6,C
1352465,Female,Yes,37,Yes,Doctor,1,Average,2,Cat_6,C
1352600,Female,Yes,37,Yes,Doctor,1,Average,2,Cat_6,C
1356503,Female,Yes,37,Yes,Doctor,0,Low,2,Cat_6,A
1353081,Female,Yes,36,Yes,Doctor,13,Low,2,Cat_6,B
1352056,Female,Yes,36,Yes,Doctor,7,Average,2,Cat_6,C
1352363,Female,Yes,36,Yes,Doctor,0,Low,1,Cat_6,B
1352967,Female,Yes,36,No,Doctor,14,Average,2,Cat_6,A
1356751,Female,Yes,35,Yes,Doctor,0,Average,3,Cat_6,C
1350112,Female,Yes,33,Yes,Doctor,8,High,2,Cat_6,D
1355675,Female,Yes,33,Yes,Doctor,0,Low,2,Cat_6,A
1351321,Female,Yes,33,Yes,Doctor,0,Average,2,Cat_6,B
1350345,Female,Yes,32,No,Doctor,1,Low,5,Cat_6,A
1355343,Female,Yes,30,Yes,Doctor,4,Low,2,Cat_6,D
1352616,Female,Yes,30,No,Doctor,1,Average,6,Cat_6,B
1354628,Female,No,68,Yes,Doctor,1,Low,1,Cat_6,A
1349223,Female,No,63,Yes,Doctor,0,Low,2,Cat_6,B
1354057,Female,No,59,Yes,Doctor,0,Low,4,Cat_6,B
1349173,Female,No,57,Yes,Doctor,0,Low,2,Cat_6,B
1349291,Female,No,56,Yes,Doctor,3,Low,1,Cat_6,A
1349132,Female,No,51,Yes,Doctor,0,Low,3,Cat_6,B
1348038,Female,No,49,Yes,Doctor,0,Low,1,Cat_6,A
1350252,Female,No,46,No,Doctor,0,Low,2,Cat_6,B
1356797,Female,No,45,Yes,Doctor,0,Low,1,Cat_6,A
1356846,Female,No,43,Yes,Doctor,0,Low,1,Cat_6,A
1354180,Female,No,42,Yes,Doctor,0,Low,3,Cat_6,B
1356204,Female,No,42,Yes,Doctor,0,Low,1,Cat_6,A
1348967,Female,No,41,No,Doctor,0,Low,1,Cat_6,A
1349341,Female,No,40,Yes,Doctor,7,Low,1,Cat_6,A
1349266,Female,No,40,Yes,Doctor,1,Low,1,Cat_6,A
1354745,Female,No,40,Yes,Doctor,1,Low,1,Cat_6,B
1356217,Female,No,40,Yes,Doctor,0,Low,1,Cat_6,C
1348968,Female,No,39,Yes,Doctor,9,Low,3,Cat_6,A
1348873,Female,No,39,Yes,Doctor,8,Low,2,Cat_6,B
1350424,Female,No,39,Yes,Doctor,2,Low,1,Cat_6,B
1349143,Female,No,38,Yes,Doctor,14,Low,1,Cat_6,A
1354787,Female,No,38,Yes,Doctor,9,Low,2,Cat_6,B
1349075,Female,No,38,Yes,Doctor,4,Low,3,Cat_6,A
1349331,Female,No,38,Yes,Doctor,0,Low,1,Cat_6,A
1356133,Female,No,38,No,Doctor,0,Low,1,Cat_6,C
1350305,Female,No,37,Yes,Doctor,1,Low,3,Cat_6,D
1348295,Female,No,37,Yes,Doctor,0,Low,3,Cat_6,A
1352138,Female,No,36,Yes,Doctor,0,Low,2,Cat_6,D
1353002,Female,No,36,No,Doctor,0,Low,2,Cat_6,A
1353176,Female,No,33,Yes,Doctor,9,Low,2,Cat_6,A
1352011,Female,No,33,Yes,Doctor,1,Low,3,Cat_6,A
1351178,Female,No,33,Yes,Doctor,1,Low,1,Cat_6,B
1352795,Female,No,33,Yes,Doctor,0,Low,5,Cat_6,D
1350088,Female,No,33,Yes,Doctor,0,Low,5,Cat_6,C
1356158,Female,No,33,Yes,Doctor,0,Low,4,Cat_6,C
1352594,Female,No,33,Yes,Doctor,0,Low,3,Cat_6,D
1353076,Female,No,33,No,Doctor,1,Low,3,Cat_6,D
1354885,Female,No,33,No,Doctor,1,Low,3,Cat_6,D
1354417,Female,No,33,No,Doctor,0,Low,4,Cat_6,A
1350691,Female,No,33,No,Doctor,0,Low,4,Cat_6,D
1353207,Female,No,33,No,Doctor,0,Low,1,Cat_6,A
1349820,Female,No,32,Yes,Doctor,8,Low,1,Cat_6,D
1352001,Female,No,32,Yes,Doctor,1,Low,6,Cat_6,D
1348562,Female,No,32,Yes,Doctor,0,Low,5,Cat_6,D
1348149,Female,No,32,Yes,Doctor,0,Low,3,Cat_6,C
1352693,Female,No,32,No,Doctor,8,Low,6,Cat_6,C
1351597,Female,No,32,No,Doctor,0,Low,3,Cat_6,C
1348854,Female,No,31,Yes,Doctor,1,Low,3,Cat_6,B
1356126,Female,No,31,No,Doctor,6,Low,4,Cat_6,D
1353914,Female,No,31,No,Doctor,1,Low,2,Cat_6,A
1352464,Female,No,31,No,Doctor,0,Low,4,Cat_6,D
1356059,Female,No,30,Yes,Doctor,1,Low,2,Cat_6,C
1356779,Female,No,30,Yes,Doctor,0,Low,5,Cat_6,D
1352522,Female,No,30,Yes,Doctor,0,Low,3,Cat_6,A
1353393,Female,No,30,No,Doctor,9,Low,5,Cat_6,D
1355037,Female,No,30,No,Doctor,3,Low,4,Cat_6,A
1352339,Female,No,30,No,Doctor,0,Low,4,Cat_6,D
1349169,Female,No,29,Yes,Doctor,10,Low,5,Cat_6,D
1350371,Female,No,28,Yes,Doctor,1,Low,4,Cat_6,C
1356100,Female,No,28,Yes,Doctor,1,Low,3,Cat_6,B
1351049,Female,No,28,Yes,Doctor,0,Low,3,Cat_6,D
1351202,Female,No,28,No,Doctor,14,Low,1,Cat_6,A
1353607,Female,No,28,No,Doctor,3,Low,4,Cat_6,A
1350709,Female,No,28,No,Doctor,0,Low,4,Cat_6,C
1349806,Female,No,27,Yes,Doctor,14,Low,8,Cat_6,C
1348718,Female,No,27,Yes,Doctor,8,Low,1,Cat_6,A
1356829,Female,No,27,Yes,Doctor,1,Low,3,Cat_6,A
1350250,Female,No,27,Yes,Doctor,0,Low,4,Cat_6,D
1354662,Female,No,26,Yes,Doctor,9,Low,4,Cat_6,D
1352951,Female,No,26,Yes,Doctor,1,Low,1,Cat_6,D
1350388,Female,No,26,Yes,Doctor,0,Low,3,Cat_6,B
1350239,Female,No,26,No,Doctor,0,Low,2,Cat_6,D
1352607,Female,No,26,No,Doctor,0,Low,1,Cat_6,D
1352924,Female,No,25,Yes,Doctor,3,Low,1,Cat_6,A
1356664,Female,No,25,Yes,Doctor,0,Low,4,Cat_6,D
1356396,Female,No,25,No,Doctor,1,Low,3,Cat_6,B
1350705,Female,No,25,No,Doctor,1,Low,3,Cat_6,D
1352093,Female,No,25,No,Doctor,0,Low,4,Cat_6,D
1352324,Female,No,25,No,Doctor,0,Low,3,Cat_6,B
1349822,Female,No,25,No,Doctor,0,Low,2,Cat_6,D
1356803,Female,No,23,No,Doctor,0,Low,4,Cat_6,C
1348280,Female,No,23,No,Doctor,0,Low,3,Cat_6,C
1352481,Female,No,22,No,Doctor,1,Low,5,Cat_6,C
1347975,Female,No,21,No,Doctor,0,Low,3,Cat_6,C
1355457,Female,No,20,No,Doctor,9,Low,4,Cat_6,A
1350174,Female,No,20,No,Doctor,4,Low,4,Cat_6,D
1350787,Female,No,20,No,Doctor,1,Low,6,Cat_6,D
1348287,Female,No,20,No,Doctor,1,Low,2,Cat_6,D
1348411,Female,No,19,No,Doctor,1,Low,4,Cat_6,D
1348163,Female,No,18,No,Doctor,2,Low,4,Cat_6,D
1352069,Male,Yes,48,Yes,Doctor,5,Average,3,Cat_5,B
1352245,Male,Yes,27,Yes,Doctor,0,Average,2,Cat_5,D
1350821,Male,No,18,No,Doctor,0,Low,2,Cat_5,D
1353817,Male,Yes,69,No,Doctor,0,Average,3,Cat_4,B
1348506,Male,Yes,59,Yes,Doctor,0,Average,2,Cat_4,C
1351411,Male,Yes,57,No,Doctor,4,Low,3,Cat_4,B
1355088,Male,Yes,51,Yes,Doctor,8,Average,3,Cat_4,B
1347891,Male,Yes,51,Yes,Doctor,0,High,5,Cat_4,C
1351102,Male,Yes,49,No,Doctor,1,Low,2,Cat_4,D
1349360,Male,Yes,49,No,Doctor,1,Average,3,Cat_4,A
1351233,Male,Yes,46,Yes,Doctor,1,Average,6,Cat_4,B
1353608,Male,Yes,46,No,Doctor,0,Average,3,Cat_4,D
1355186,Male,Yes,45,No,Doctor,0,Low,4,Cat_4,A
1355089,Male,Yes,42,Yes,Doctor,1,Average,5,Cat_4,C
1352301,Male,Yes,41,No,Doctor,1,Average,2,Cat_4,A
1354703,Male,Yes,41,No,Doctor,0,Average,2,Cat_4,A
1353591,Male,Yes,40,No,Doctor,1,Average,5,Cat_4,A
1354740,Male,Yes,39,Yes,Doctor,1,Low,2,Cat_4,B
1353673,Male,Yes,35,No,Doctor,5,Low,4,Cat_4,A
1353693,Male,Yes,35,No,Doctor,0,Low,1,Cat_4,A
1353809,Male,Yes,35,No,Doctor,0,Average,5,Cat_4,C
1349493,Male,Yes,33,Yes,Doctor,9,Average,2,Cat_4,D
1355310,Male,Yes,33,No,Doctor,0,Low,4,Cat_4,D
1347881,Male,Yes,29,No,Doctor,0,Low,2,Cat_4,A
1353576,Male,Yes,28,Yes,Doctor,0,Low,9,Cat_4,D
1353703,Male,Yes,22,No,Doctor,2,High,9,Cat_4,B
1353043,Male,No,41,No,Doctor,0,Low,3,Cat_4,B
1354326,Male,No,33,Yes,Doctor,9,Low,6,Cat_4,D
1352524,Male,No,33,No,Doctor,1,Low,6,Cat_4,A
1350144,Male,No,33,No,Doctor,1,Low,4,Cat_4,C
1350582,Male,No,32,Yes,Doctor,0,Low,4,Cat_4,D
1354460,Male,No,32,No,Doctor,5,Low,1,Cat_4,D
1351503,Male,No,31,No,Doctor,4,Low,7,Cat_4,D
1353589,Male,No,31,No,Doctor,0,Low,2,Cat_4,A
1349713,Male,No,30,Yes,Doctor,1,Low,3,Cat_4,D
1353066,Male,No,29,Yes,Doctor,3,Low,3,Cat_4,A
1353587,Male,No,29,No,Doctor,1,Low,5,Cat_4,D
1349754,Male,No,28,Yes,Doctor,1,Low,9,Cat_4,B
1353691,Male,No,28,No,Doctor,1,Low,1,Cat_4,A
1351498,Male,No,27,Yes,Doctor,1,Low,6,Cat_4,D
1351095,Male,No,26,No,Doctor,0,Low,6,Cat_4,D
1353783,Male,No,19,No,Doctor,1,Low,5,Cat_4,C
1351101,Male,No,19,No,Doctor,1,Low,2,Cat_4,D
1350152,Male,No,19,No,Doctor,0,Low,3,Cat_4,D
1353739,Male,No,18,No,Doctor,0,Low,6,Cat_4,D
1355050,Female,Yes,73,Yes,Doctor,0,Low,1,Cat_4,B
1351088,Female,Yes,52,Yes,Doctor,1,Low,3,Cat_4,B
1348075,Female,Yes,52,No,Doctor,0,Average,3,Cat_4,B
1353535,Female,Yes,51,No,Doctor,1,High,1,Cat_4,D
1350625,Female,Yes,48,Yes,Doctor,1,Average,6,Cat_4,B
1351497,Female,Yes,48,No,Doctor,4,Low,1,Cat_4,D
1355552,Female,Yes,47,Yes,Doctor,1,Average,2,Cat_4,A
1353755,Female,Yes,47,Yes,Doctor,1,Average,2,Cat_4,B
1352263,Female,Yes,45,Yes,Doctor,0,Low,1,Cat_4,B
1355374,Female,Yes,43,Yes,Doctor,9,Low,2,Cat_4,A
1350538,Female,Yes,42,Yes,Doctor,0,Low,1,Cat_4,B
1351104,Female,Yes,42,No,Doctor,1,Low,2,Cat_4,A
1353563,Female,Yes,41,No,Doctor,0,Average,9,Cat_4,D
1354075,Female,Yes,39,No,Doctor,0,Average,4,Cat_4,C
1351486,Female,Yes,38,No,Doctor,9,Average,5,Cat_4,D
1351492,Female,Yes,38,No,Doctor,1,Average,3,Cat_4,A
1354945,Female,Yes,38,No,Doctor,1,Average,2,Cat_4,D
1355283,Female,Yes,37,Yes,Doctor,2,High,2,Cat_4,A
1354717,Female,Yes,35,Yes,Doctor,7,Average,3,Cat_4,A
1356587,Female,Yes,32,Yes,Doctor,0,Average,2,Cat_4,C
1353767,Female,Yes,28,Yes,Doctor,1,Average,2,Cat_4,A
1348203,Female,Yes,27,Yes,Doctor,1,Low,2,Cat_4,D
1349535,Female,Yes,26,No,Doctor,1,Average,2,Cat_4,D
1353539,Female,Yes,26,No,Doctor,0,Average,3,Cat_4,D
1352576,Female,No,52,Yes,Doctor,1,Low,1,Cat_4,B
1353379,Female,No,43,No,Doctor,8,Low,1,Cat_4,D
1355724,Female,No,42,Yes,Doctor,0,Low,1,Cat_4,D
1354224,Female,No,41,Yes,Doctor,9,Low,1,Cat_4,A
1352192,Female,No,41,Yes,Doctor,0,Low,1,Cat_4,A
1356304,Female,No,38,Yes,Doctor,8,Low,1,Cat_4,B
1350880,Female,No,37,Yes,Doctor,1,Low,1,Cat_4,A
1352222,Female,No,33,Yes,Doctor,0,Low,6,Cat_4,C
1350082,Female,No,33,No,Doctor,1,Low,8,Cat_4,C
1354737,Female,No,32,Yes,Doctor,5,Low,3,Cat_4,A
1353594,Female,No,32,No,Doctor,1,Low,3,Cat_4,D
1355164,Female,No,32,No,Doctor,0,Low,5,Cat_4,D
1352433,Female,No,31,Yes,Doctor,0,Low,2,Cat_4,D
